City;StateProvinceID;CountryRegionCode;Name
Springwood;50;AU;Australia
Tacoma;79;US;United States
Gold Coast;64;AU;Australia
Kenmore;79;US;United States
Olympia;79;US;United States
Hawthorne;64;AU;Australia
Lynnwood;79;US;United States
Maidenhead;14;GB;United Kingdom
Beverly Hills;9;US;United States
Imperial Beach;9;US;United States
Malabar;50;AU;Australia
Santa Cruz;9;US;United States
Bellingham;79;US;United States
Burbank;9;US;United States
Findon;66;AU;Australia
Hawthorne;64;AU;Australia
Imperial Beach;9;US;United States
Milton Keynes;14;GB;United Kingdom
San Gabriel;9;US;United States
Lincoln Acres;9;US;United States
Melbourne;77;AU;Australia
Fremont;9;US;United States
Oxon;14;GB;United Kingdom
Royal Oak;7;CA;Canada
Silverwater;50;AU;Australia
Everett;79;US;United States
Seattle;79;US;United States
Wollongong;50;AU;Australia
Downey;9;US;United States
Coffs Harbour;50;AU;Australia
Vancouver;7;CA;Canada
Burlingame;9;US;United States
Cliffside;7;CA;Canada
N. Vancouver;7;CA;Canada
Warrnambool;77;AU;Australia
Klamath Falls;58;US;United States
Versailles;164;FR;France
Orly;180;FR;France
Brisbane;64;AU;Australia
Colma;9;US;United States
N. Vancouver;7;CA;Canada
Downey;9;US;United States
Townsville;64;AU;Australia
Billericay;14;GB;United Kingdom
Sydney;50;AU;Australia
Berkeley;9;US;United States
Brisbane;64;AU;Australia
Colma;9;US;United States
Burlingame;9;US;United States
Beverly Hills;9;US;United States
Cliffside;7;CA;Canada
Warrnambool;77;AU;Australia
East Brisbane;64;AU;Australia
Sedro Woolley;79;US;United States
Colma;9;US;United States
Downey;9;US;United States
Milton Keynes;14;GB;United Kingdom
Colma;9;US;United States
Fremont;9;US;United States
Caloundra;64;AU;Australia
Port Orchard;79;US;United States
Corvallis;58;US;United States
North Sydney;50;AU;Australia
Port Hammond;7;CA;Canada
Grossmont;9;US;United States
London;14;GB;United Kingdom
Morangis;177;FR;France
Paris;161;FR;France
Paris;161;FR;France
Saint-Denis;179;FR;France
London;14;GB;United Kingdom
W. Linn;58;US;United States
Bremerton;79;US;United States
San Gabriel;9;US;United States
Metz;143;FR;France
Oregon City;58;US;United States
Springwood;50;AU;Australia
Shawnee;7;CA;Canada
North Ryde;50;AU;Australia
Lynnwood;79;US;United States
Lake Oswego;58;US;United States
Darlinghurst;50;AU;Australia
Gold Coast;64;AU;Australia
Sedro Woolley;79;US;United States
Berkeley;9;US;United States
Burlingame;9;US;United States
Redwood City;9;US;United States
Victoria;7;CA;Canada
Westminster;7;CA;Canada
Sooke;7;CA;Canada
Sedro Woolley;79;US;United States
Salem;58;US;United States
Bellflower;9;US;United States
Coffs Harbour;50;AU;Australia
Novato;9;US;United States
Berkeley;9;US;United States
Newcastle;50;AU;Australia
Vancouver;7;CA;Canada
Cambridge;14;GB;United Kingdom
Milwaukie;58;US;United States
Metchosin;7;CA;Canada
Berkeley;9;US;United States
Victoria;7;CA;Canada
Brisbane;64;AU;Australia
National City;9;US;United States
Bellingham;79;US;United States
Darlinghurst;50;AU;Australia
Maidenhead;14;GB;United Kingdom
Palo Alto;9;US;United States
Beverly Hills;9;US;United States
Kirkland;79;US;United States
Oregon City;58;US;United States
Burien;79;US;United States
Sedro Woolley;79;US;United States
East Brisbane;64;AU;Australia
Spokane;79;US;United States
Gold Coast;64;AU;Australia
Lynnwood;79;US;United States
Burien;79;US;United States
Daly City;9;US;United States
Newcastle;50;AU;Australia
Everett;79;US;United States
Rockhampton;64;AU;Australia
Beaverton;58;US;United States
Stoke-on-Trent;14;GB;United Kingdom
Ballard;79;US;United States
Rockhampton;64;AU;Australia
Beverly Hills;9;US;United States
Issaquah;79;US;United States
London;14;GB;United Kingdom
Findon;66;AU;Australia
N. Vancouver;7;CA;Canada
Bremerton;79;US;United States
Port Orchard;79;US;United States
Sedro Woolley;79;US;United States
Corvallis;58;US;United States
Geelong;77;AU;Australia
Chula Vista;9;US;United States
La Jolla;9;US;United States
Malabar;50;AU;Australia
Gold Coast;64;AU;Australia
Port Macquarie;50;AU;Australia
Cranbourne;77;AU;Australia
Langford;7;CA;Canada
Berkeley;9;US;United States
W. Linn;58;US;United States
Oakland;9;US;United States
Sedro Woolley;79;US;United States
Wollongong;50;AU;Australia
Gold Coast;64;AU;Australia
Lakewood;9;US;United States
Geelong;77;AU;Australia
N. Vancouver;7;CA;Canada
Chula Vista;9;US;United States
Brisbane;64;AU;Australia
Coffs Harbour;50;AU;Australia
Darlinghurst;50;AU;Australia
Newport Beach;9;US;United States
Seaford;77;AU;Australia
Vancouver;7;CA;Canada
Torrance;9;US;United States
Bellflower;9;US;United States
Olympia;79;US;United States
Wollongong;50;AU;Australia
Burbank;9;US;United States
Burien;79;US;United States
Lemon Grove;9;US;United States
Sydney;50;AU;Australia
Westminster;10;US;United States
Seattle;79;US;United States
Yakima;79;US;United States
Seaford;77;AU;Australia
East Brisbane;64;AU;Australia
West Covina;9;US;United States
North Sydney;50;AU;Australia
Sedro Woolley;79;US;United States
Wokingham;14;GB;United Kingdom
Palo Alto;9;US;United States
Grossmont;9;US;United States
London;14;GB;United Kingdom
Maidenhead;14;GB;United Kingdom
Cedar City;74;US;United States
Beverly Hills;9;US;United States
Palo Alto;9;US;United States
Vancouver;7;CA;Canada
Les Ulis;177;FR;France
Liverpool;14;GB;United Kingdom
Newport Beach;9;US;United States
Bremerton;79;US;United States
Torrance;9;US;United States
Lebanon;58;US;United States
London;14;GB;United Kingdom
Concord;9;US;United States
Seattle;79;US;United States
Concord;9;US;United States
Darlinghurst;50;AU;Australia
Seattle;79;US;United States
Lille;145;FR;France
Melton;77;AU;Australia
Bellflower;9;US;United States
Daly City;9;US;United States
Kenmore;79;US;United States
Milwaukie;58;US;United States
Hawthorne;64;AU;Australia
Milwaukie;58;US;United States
Renton;79;US;United States
Shawnee;7;CA;Canada
Coffs Harbour;50;AU;Australia
Lincoln Acres;9;US;United States
Bothell;79;US;United States
Beverly Hills;9;US;United States
Burbank;9;US;United States
Newcastle;50;AU;Australia
Sooke;7;CA;Canada
Gold Coast;64;AU;Australia
Leeds;14;GB;United Kingdom
Darlinghurst;50;AU;Australia
Imperial Beach;9;US;United States
Bellevue;79;US;United States
Minneapolis;36;US;United States
Port Macquarie;50;AU;Australia
Royal Oak;7;CA;Canada
Wollongong;50;AU;Australia
San Diego;9;US;United States
Paris;161;FR;France
Beaverton;58;US;United States
Edmonds;79;US;United States
Redmond;79;US;United States
San Francisco;9;US;United States
Warrington;14;GB;United Kingdom
Liverpool;14;GB;United Kingdom
W. Linn;58;US;United States
Burien;79;US;United States
Burnaby;7;CA;Canada
Corvallis;58;US;United States
York;14;GB;United Kingdom
W. York;14;GB;United Kingdom
Spring Valley;9;US;United States
St. Leonards;50;AU;Australia
El Cajon;9;US;United States
Burbank;9;US;United States
Lake Oswego;58;US;United States
London;14;GB;United Kingdom
Gold Coast;64;AU;Australia
Oakland;9;US;United States
Malabar;50;AU;Australia
Milwaukie;58;US;United States
Oak Bay;7;CA;Canada
Berkeley;9;US;United States
Puyallup;79;US;United States
Milwaukie;58;US;United States
Beaverton;58;US;United States
Port Macquarie;50;AU;Australia
Langford;7;CA;Canada
Beverly Hills;9;US;United States
York;14;GB;United Kingdom
West Covina;9;US;United States
Chicago;24;US;United States
La Jolla;9;US;United States
Chula Vista;9;US;United States
Burien;79;US;United States
North Ryde;50;AU;Australia
Paris;161;FR;France
Roncq;145;FR;France
Paris;161;FR;France
Paris;161;FR;France
Roissy en Brie;163;FR;France
Morangis;177;FR;France
Roubaix;145;FR;France
Villeneuve-d'Ascq;145;FR;France
Gold Coast;64;AU;Australia
West Covina;9;US;United States
Geelong;77;AU;Australia
Royal Oak;7;CA;Canada
Verrieres Le Buisson;177;FR;France
Sèvres;178;FR;France
Roncq;145;FR;France
Paris;161;FR;France
Pantin;179;FR;France
Mississauga;57;CA;Canada
Plano;73;US;United States
Beaverton;58;US;United States
Westminster;7;CA;Canada
Woodland Hills;9;US;United States
Lane Cove;50;AU;Australia
Victoria;7;CA;Canada
Berks;14;GB;United Kingdom
Grossmont;9;US;United States
Lane Cove;50;AU;Australia
Peterborough;14;GB;United Kingdom
Salem;58;US;United States
Santa Monica;9;US;United States
Springwood;50;AU;Australia
Los Angeles;9;US;United States
Beverly Hills;9;US;United States
National City;9;US;United States
Roissy en Brie;163;FR;France
Sooke;7;CA;Canada
Perth;66;AU;Australia
Woodburn;58;US;United States
Saint Ouen;166;FR;France
Paris;161;FR;France
National City;9;US;United States
Caloundra;64;AU;Australia
Paris;161;FR;France
Paris;161;FR;France
Paris;161;FR;France
Oak Bay;7;CA;Canada
Milton Keynes;14;GB;United Kingdom
Glendale;9;US;United States
Tacoma;79;US;United States
Stoke-on-Trent;14;GB;United Kingdom
Hervey Bay;64;AU;Australia
Lancaster;14;GB;United Kingdom
Fremont;9;US;United States
Drancy;179;FR;France
Yakima;79;US;United States
Puyallup;79;US;United States
Olympia;79;US;United States
Silverwater;50;AU;Australia
Kirkland;79;US;United States
Burien;79;US;United States
Grossmont;9;US;United States
Bremerton;79;US;United States
Melton;77;AU;Australia
Bellflower;9;US;United States
Berkeley;9;US;United States
Oxford;14;GB;United Kingdom
San Carlos;9;US;United States
Snohomish;79;US;United States
San Francisco;9;US;United States
Bellingham;79;US;United States
Yakima;79;US;United States
Cheltenham;14;GB;United Kingdom
Van Nuys;9;US;United States
Rhodes;50;AU;Australia
Chula Vista;9;US;United States
Palo Alto;9;US;United States
Rhodes;50;AU;Australia
Westminster;7;CA;Canada
Burbank;9;US;United States
Caloundra;64;AU;Australia
El Cajon;9;US;United States
Beaverton;58;US;United States
Monroe;79;US;United States
Seattle;79;US;United States
Goulburn;50;AU;Australia
Beaverton;58;US;United States
Matraville;50;AU;Australia
Olympia;79;US;United States
Cheltenham;14;GB;United Kingdom
El Cajon;9;US;United States
Downey;9;US;United States
Montgomery;3;US;United States
Santa Monica;9;US;United States
Campbellsville;27;US;United States
Goulburn;50;AU;Australia
Santa Monica;9;US;United States
Darlinghurst;50;AU;Australia
Geelong;77;AU;Australia
Darlinghurst;50;AU;Australia
Lynnwood;79;US;United States
Novato;9;US;United States
Townsville;64;AU;Australia
Bothell;79;US;United States
Melbourne;77;AU;Australia
Lincoln Acres;9;US;United States
Malabar;50;AU;Australia
Redmond;79;US;United States
Silverwater;50;AU;Australia
National City;9;US;United States
Rockhampton;64;AU;Australia
Metchosin;7;CA;Canada
Quebec;63;CA;Canada
North Ryde;50;AU;Australia
Palo Alto;9;US;United States
Concord;9;US;United States
Spokane;79;US;United States
Haney;7;CA;Canada
London;14;GB;United Kingdom
Palo Alto;9;US;United States
San Diego;9;US;United States
El Cajon;9;US;United States
St. Leonards;50;AU;Australia
Metz;143;FR;France
Roissy en Brie;163;FR;France
Villeneuve-d'Ascq;145;FR;France
Oregon City;58;US;United States
Cheltenham;14;GB;United Kingdom
Kirkland;79;US;United States
London;14;GB;United Kingdom
Colma;9;US;United States
Novato;9;US;United States
Cliffside;7;CA;Canada
National City;9;US;United States
London;14;GB;United Kingdom
Santa Cruz;9;US;United States
Novato;9;US;United States
Burlingame;9;US;United States
Milwaukie;58;US;United States
Newton;7;CA;Canada
Chatou;164;FR;France
Vancouver;7;CA;Canada
York;14;GB;United Kingdom
La Jolla;9;US;United States
Gold Coast;64;AU;Australia
Woodburn;58;US;United States
North Sydney;50;AU;Australia
Oak Bay;7;CA;Canada
Beverly Hills;9;US;United States
Royal Oak;7;CA;Canada
Bellflower;9;US;United States
Los Angeles;9;US;United States
Melbourne;77;AU;Australia
Issaquah;79;US;United States
Ballard;79;US;United States
Glendale;9;US;United States
Goulburn;50;AU;Australia
Chicago;24;US;United States
Spring Valley;9;US;United States
Redwood City;9;US;United States
South Melbourne;77;AU;Australia
Burien;79;US;United States
Chalk Riber;57;CA;Canada
Port Orchard;79;US;United States
West Sussex;14;GB;United Kingdom
Oakland;9;US;United States
Milwaukie;58;US;United States
Cheltenham;14;GB;United Kingdom
Silverwater;50;AU;Australia
Hervey Bay;64;AU;Australia
Lebanon;58;US;United States
Renton;79;US;United States
Walla Walla;79;US;United States
Ballard;79;US;United States
Vancouver;7;CA;Canada
Oregon City;58;US;United States
York;14;GB;United Kingdom
Haney;7;CA;Canada
North Sydney;50;AU;Australia
Melton;77;AU;Australia
Cliffside;7;CA;Canada
Paris;161;FR;France
Randolph;30;US;United States
Colombes;178;FR;France
Drancy;179;FR;France
Les Ulis;177;FR;France
Caloundra;64;AU;Australia
Santa Monica;9;US;United States
Lake Oswego;58;US;United States
North Ryde;50;AU;Australia
Seattle;79;US;United States
Concord;9;US;United States
West Sussex;14;GB;United Kingdom
Haney;7;CA;Canada
South Melbourne;77;AU;Australia
San Gabriel;9;US;United States
Lincoln Acres;9;US;United States
Port Orchard;79;US;United States
W. York;14;GB;United Kingdom
Victoria;7;CA;Canada
Corvallis;58;US;United States
Lake Oswego;58;US;United States
Downey;9;US;United States
Warrnambool;77;AU;Australia
Spokane;79;US;United States
Downey;9;US;United States
Corvallis;58;US;United States
Colma;9;US;United States
Warrnambool;77;AU;Australia
Cliffside;7;CA;Canada
Watford;14;GB;United Kingdom
Beaverton;58;US;United States
Cliffside;7;CA;Canada
Cranbourne;77;AU;Australia
Grossmont;9;US;United States
London;14;GB;United Kingdom
Bellingham;79;US;United States
Burien;79;US;United States
Bremerton;79;US;United States
Gateshead;14;GB;United Kingdom
Redwood City;9;US;United States
Geelong;77;AU;Australia
Geelong;77;AU;Australia
La Jolla;9;US;United States
Glendale;9;US;United States
Burnaby;7;CA;Canada
Puyallup;79;US;United States
Warrington;14;GB;United Kingdom
Oak Bay;7;CA;Canada
Oxon;14;GB;United Kingdom
Hawthorne;64;AU;Australia
Victoria;7;CA;Canada
Calgary;1;CA;Canada
Seattle;79;US;United States
Burlingame;9;US;United States
Bellingham;79;US;United States
West Covina;9;US;United States
Beverly Hills;9;US;United States
Los Angeles;9;US;United States
Palo Alto;9;US;United States
Portland;58;US;United States
Newcastle upon Tyne;14;GB;United Kingdom
Warrnambool;77;AU;Australia
Leeds;14;GB;United Kingdom
Colma;9;US;United States
Glendale;9;US;United States
Torrance;9;US;United States
Port Orchard;79;US;United States
Leeds;14;GB;United Kingdom
Los Angeles;9;US;United States
Haney;7;CA;Canada
Geelong;77;AU;Australia
Marysville;79;US;United States
Lebanon;58;US;United States
Melbourne;77;AU;Australia
Reading;14;GB;United Kingdom
Hobart;71;AU;Australia
Melbourne;77;AU;Australia
Hobart;71;AU;Australia
Torrance;9;US;United States
Concord;9;US;United States
Malabar;50;AU;Australia
Kirkby;14;GB;United Kingdom
Woodburn;58;US;United States
Gold Coast;64;AU;Australia
Oakland;9;US;United States
Santa Cruz;9;US;United States
Peterborough;14;GB;United Kingdom
Corvallis;58;US;United States
Colma;9;US;United States
Brisbane;64;AU;Australia
Rhodes;50;AU;Australia
Berkeley;9;US;United States
Chula Vista;9;US;United States
Woodland Hills;9;US;United States
Burien;79;US;United States
Bellflower;9;US;United States
Findon;66;AU;Australia
Lemon Grove;9;US;United States
London;14;GB;United Kingdom
Glendale;9;US;United States
Burnaby;7;CA;Canada
Calgary;1;CA;Canada
York;14;GB;United Kingdom
Lakewood;9;US;United States
Melton;77;AU;Australia
Bremerton;79;US;United States
Daly City;9;US;United States
Beverly Hills;9;US;United States
Watford;14;GB;United Kingdom
Bellevue;79;US;United States
Portland;58;US;United States
Redmond;79;US;United States
Warrington;14;GB;United Kingdom
North Sydney;50;AU;Australia
Townsville;64;AU;Australia
Bracknell;14;GB;United Kingdom
Colma;9;US;United States
Citrus Heights;9;US;United States
Oak Bay;7;CA;Canada
Sunbury;77;AU;Australia
Maidenhead;14;GB;United Kingdom
St. Leonards;50;AU;Australia
Walla Walla;79;US;United States
Cranbourne;77;AU;Australia
Beverly Hills;9;US;United States
Oak Bay;7;CA;Canada
Oakland;9;US;United States
Yakima;79;US;United States
Issaquah;79;US;United States
Seaford;77;AU;Australia
Milwaukie;58;US;United States
Concord;9;US;United States
Langford;7;CA;Canada
Caloundra;64;AU;Australia
Santa Cruz;9;US;United States
Liverpool;14;GB;United Kingdom
Walla Walla;79;US;United States
Ballard;79;US;United States
Berks;14;GB;United Kingdom
Haney;7;CA;Canada
Matraville;50;AU;Australia
Oxford;14;GB;United Kingdom
London;14;GB;United Kingdom
Royal Oak;7;CA;Canada
Cranbourne;77;AU;Australia
W. Linn;58;US;United States
San Carlos;9;US;United States
Coffs Harbour;50;AU;Australia
Coronado;9;US;United States
Lavender Bay;50;AU;Australia
Westminster;7;CA;Canada
Beverly Hills;9;US;United States
Billericay;14;GB;United Kingdom
Cliffside;7;CA;Canada
Concord;9;US;United States
Bellingham;79;US;United States
Cliffside;7;CA;Canada
N. Vancouver;7;CA;Canada
Newcastle;50;AU;Australia
Vancouver;7;CA;Canada
Hawthorne;64;AU;Australia
Sydney;50;AU;Australia
Warrnambool;77;AU;Australia
Lane Cove;50;AU;Australia
Sydney;50;AU;Australia
Newport Beach;9;US;United States
Issaquah;79;US;United States
Hobart;71;AU;Australia
Oak Bay;7;CA;Canada
Walla Walla;79;US;United States
Berkeley;9;US;United States
Burnaby;7;CA;Canada
Burien;79;US;United States
Marysville;79;US;United States
St. Leonards;50;AU;Australia
Berkeley;9;US;United States
Novato;9;US;United States
Mill Valley;9;US;United States
Edmonds;79;US;United States
Daly City;9;US;United States
Woodburn;58;US;United States
Paris;161;FR;France
Paris;161;FR;France
Tremblay-en-France;179;FR;France
Suresnes;178;FR;France
Morangis;177;FR;France
Pantin;179;FR;France
Saint-Denis;179;FR;France
Tremblay-en-France;179;FR;France
Bellingham;79;US;United States
London;14;GB;United Kingdom
Beverly Hills;9;US;United States
Torrance;9;US;United States
Tacoma;79;US;United States
